x,y,z
-20.574488,28.72088,1.176154
-21.629238,28.60351,0.5632529
-21.770689,27.904942,1.0321872
-20.68677,28.804298,1.5787599
-20.929295,28.605112,1.5224268
-20.496176,28.902388,2.324534
-21.12056,28.731272,1.5421429
-21.638218,28.467749,0.66022694
-20.955826,27.75737,1.6748799
-20.403416,28.402222,2.1497655
-21.153652,27.895758,0.98934746
-21.325617,28.413664,1.1694995
-20.95834,27.328945,1.375824
-21.543415,28.286663,2.0013933
-21.649096,28.377718,1.4954917
-21.019909,29.165207,2.0259247
-21.533651,28.109095,1.5298865
-21.110115,29.091583,2.3657992
-21.593122,28.25528,1.2759715
-20.486017,29.001755,1.9472314
-21.175482,27.786436,0.79512894
-21.547827,29.004465,1.0286057
-21.409037,28.612688,1.7765962
-21.581535,28.776525,1.343332
-20.915089,29.469677,1.4341316
-21.604872,28.49351,0.74599904
-20.273088,28.89998,1.8375431
-20.456118,28.154884,1.1196944
-20.919655,28.483038,2.6115384
-21.673008,27.61875,0.88509446
-21.174234,28.116714,1.6394758
-21.693525,29.077229,1.3265
-20.797087,28.505447,2.503048
-21.335577,28.281654,1.1810129
-20.272411,28.596735,1.3519213
-20.97164,28.849297,0.5623633
-20.618816,28.85274,1.3781033
-20.99934,27.938131,0.9405842
-21.919304,28.445932,1.0632645
-21.49261,28.161882,1.4764862
-21.064304,27.629848,2.249265
-20.37382,28.173882,2.9386723
-21.408905,28.362822,2.1496153
-21.776224,27.452831,1.0531917
-21.07723,29.189499,2.1332254
-21.772276,28.712688,1.7627724
-21.141954,29.118113,2.0544362
-21.626017,28.477293,1.9313009
-20.610548,29.284628,1.8623594
-20.93835,28.408064,2.2478251
-20.527916,29.26144,1.8602796
-20.309074,29.098234,1.6414149
-20.441637,28.251707,1.2702488
-20.61537,27.888386,1.5667876
-21.914557,28.625423,1.662545
-21.392742,28.551712,2.0730839
-20.695383,28.025223,1.8324645
-21.758598,28.623234,1.2132461
-21.232527,29.018963,1.6928301
-21.365593,28.299818,1.365964
-20.23457,28.246733,1.7603431
-20.683334,29.336851,1.5126625
-20.300564,28.33154,1.7681315
-21.139135,27.281855,2.1237345
-20.718605,29.09127,1.5671046
-20.973413,29.180357,1.8729284
-20.99922,27.857107,0.8712879
-20.809116,29.26402,2.1799746
-21.440182,28.252832,1.3748423
-20.49784,28.062176,1.3898867
-21.350874,29.063883,0.9056735
-20.76823,27.90618,2.1826522
-20.69329,28.313301,2.8136153
-20.91515,28.107008,2.134691
-21.754217,28.072222,0.93183434
-21.71844,27.932154,1.8418238
-21.662111,28.260511,1.9872979
-21.154842,27.71277,2.1726408
-20.981853,28.873716,0.6174534
-21.17689,29.192186,1.7285755
-21.032644,27.875679,0.6979753
-20.959953,28.19152,2.8156562
-21.01784,28.450079,2.370654
-21.90057,28.77338,1.0993841
-20.763596,28.71562,1.8711785
-21.639473,27.982916,2.234611
-21.770643,28.067924,1.009482
-21.022234,28.749212,2.0546863
-21.468828,28.975275,1.4533427
-21.126682,28.489904,1.573878
-20.552774,28.690264,2.2129488
-21.877829,28.412569,1.6951936
-21.835554,28.210056,1.3203076
-21.354383,27.868332,1.6858708
-21.088402,27.483236,2.3923597
-21.400503,28.06556,1.7387288
-21.2628,28.426208,0.46454906
-20.944988,29.286556,1.7523912
-22.056936,28.446217,1.6245452
-21.174772,27.417042,2.1002438
-21.010174,28.21206,2.1151145
-21.248777,28.978064,2.0348482
-21.649145,28.365505,0.3838869
-20.373093,28.147774,2.0096948
-20.689722,28.629934,1.41313
-21.805264,28.351532,1.8331567
-20.776205,27.890982,3.2227702
-20.13481,28.10854,1.6777134
-20.927073,27.898706,1.8807386
-21.32004,27.823994,0.80449015
-20.842653,28.012154,1.4748973
-21.375582,28.468082,1.234799
-20.240805,28.720705,1.9261492
-21.300255,28.551958,1.8071551
-21.581638,29.099442,1.7564434
-21.565454,27.560345,2.5818415
-20.544266,28.929337,1.5405202
-20.63778,28.852707,0.92137104
-21.481966,28.598763,2.2087774
-21.240797,28.778133,2.4034157
-21.886852,27.816677,0.74016225
-21.40872,27.641745,1.8745725
-21.925097,27.588228,0.8854429
-20.98931,28.57295,1.5953717
-20.814287,28.42443,1.4786122
-20.629702,27.90307,2.4140334
-21.066347,27.627823,2.2309754
-20.9909,28.747892,0.74873406
-20.697159,28.912006,2.4378734
-21.020243,28.481514,1.5998181
-20.41161,28.923187,1.9686497
-21.601,27.630434,0.8185912
-21.234688,28.319128,0.8894503
-20.904278,28.814964,2.111809
-20.645668,28.446692,1.844461
-20.429161,28.539295,1.5112395
-21.085232,27.532871,1.6343784
-20.591846,28.594023,1.243759
-21.153072,29.074505,0.9770224
-21.813179,28.69629,1.4184554
-20.70124,27.947182,0.9151585
-20.825245,29.213982,1.4117836
-21.476768,29.043888,1.8984159
-21.082552,28.331211,2.3862286
-20.74149,28.860968,2.4846823
-20.883356,29.337645,1.2782733
-20.972437,28.15169,0.8719049
-20.734064,28.148394,1.1027269
-21.649776,28.364286,0.9815304
-21.31036,27.840345,0.8530599
-21.844429,27.84613,1.5671831
-21.359892,27.997988,0.78951716
-21.00356,27.347382,1.4663912
-20.71172,29.089848,2.2082975
-21.109257,29.05136,1.1584013
-20.287212,28.521347,1.2374268
-21.918953,27.968567,0.66429627
-20.925694,29.107378,1.7025845
-21.162643,28.34447,2.421911
-21.498457,28.521881,1.8996941
-21.484331,28.525534,1.5727723
-21.226591,28.11503,2.5308068
-21.187347,29.104078,1.186184
-21.787449,27.45072,0.8929487
-21.558382,28.798939,1.9104236
-21.317944,27.815634,1.6027383
-21.401531,27.497013,1.6697221
-20.623396,28.930925,2.3610756
-20.770245,28.413717,0.86606026
-21.763142,28.297403,1.052084
-21.341978,28.915037,0.9775212
-20.976887,28.187698,1.7813044
-20.479687,28.107561,1.8681568
-21.178438,27.984598,2.524612
-21.194492,28.627892,1.7917085
-20.205193,28.102152,2.1198843
-21.219355,27.872576,2.6570904
-20.896137,27.849318,1.7510533
-21.247429,28.446049,1.5323768
-20.359602,28.358442,1.9071921
-21.215115,27.540657,2.5731237
-21.040771,28.09026,0.85820794
-20.517895,27.86484,1.0672138
-21.088184,28.604586,0.4308946
-20.530115,28.433706,1.8387407
-21.355291,28.876287,1.1030616
-21.536797,27.479326,1.020989
-20.514328,27.99742,2.6839037
-21.193813,29.008274,1.4678985
-21.256659,28.83334,2.4114053
-21.635939,27.437933,1.1966721
-21.065296,28.036654,2.5785296
-21.127314,27.6893,0.9768549
-20.824715,29.226187,1.6662713
-20.979828,28.09225,2.1933084
-21.039085,27.421139,1.7259928
-20.775494,28.09897,2.729867
-21.434225,28.484674,1.8354964
-21.013897,28.774748,1.8438185
-20.641216,28.607996,1.3309236
-20.73249,28.209929,1.2950017
-21.241047,28.924688,1.7395637
-20.772964,28.361897,2.8230503
-20.91197,28.387802,1.4154013
-20.85203,29.09711,0.81527895
-20.368265,28.59814,1.6054777
-21.278772,28.036758,1.1178741
-20.78678,27.969767,1.3223904
-20.980911,27.79028,1.0321292
-20.973118,28.479324,2.5753784
-21.900892,27.849571,0.7878575
-20.819075,29.3619,1.5916213
-21.119432,28.870827,0.9688213
-21.585787,28.197922,0.8666212
-21.483984,27.788979,1.1636467
-21.940207,28.02514,0.9728615
-21.453049,28.064493,0.7316866
-21.279316,28.326784,1.188567
-21.176817,27.797585,1.4175068
-20.737463,28.858284,1.158144
-21.412003,28.699389,1.8259752
-21.939924,28.32605,0.82985765
-20.851643,29.044065,2.0539095
-21.71649,28.18108,2.0533864
-21.917646,27.914423,1.064763
-20.868998,28.546213,1.923306
-20.300745,28.830341,1.2890291
-20.115332,28.60252,2.0586975
-21.590258,27.586643,1.0220953
-21.11384,28.939276,1.7117075
-21.98347,28.311123,1.9408493
-20.981277,28.332981,0.86970896
-21.754087,28.25482,1.8774729
-20.684036,29.152971,1.6727703
-21.599768,27.611809,0.8673055
-20.294462,28.25704,1.1664008
-21.088846,29.167793,1.526118
-21.221468,28.378342,1.0733776
-21.55052,28.543955,1.4103329
-20.902042,28.432789,1.4803085
-21.763523,28.172422,1.3099127
-20.997091,28.733692,0.69586056
-20.641245,27.755203,1.4687208
-21.436607,28.019531,1.361699
-20.827335,28.074165,1.2545822
-20.513933,28.916618,1.8394215
-21.013573,29.142496,2.134271
-20.868286,29.254034,1.3889017
-20.314716,28.015337,1.579483
-21.73837,28.86086,1.4251428
-21.525011,28.448597,1.5071313
-20.522055,28.391573,2.4560351
-20.779005,28.515,0.98105645
-21.123314,28.03572,2.3022943
-21.27542,27.827028,1.8482958
-20.820648,28.496513,1.3687685
-21.125647,28.371252,2.3524098
-21.275835,27.55291,1.2091904
-20.731268,29.158957,2.2304773
-21.085474,27.79087,2.7718875
-21.012424,28.813616,2.084969
-21.509525,28.914873,1.4894394
-21.641575,27.66715,1.0572721
-21.690569,28.54053,1.6625034
-22.178308,28.137863,1.3421296
-21.009838,28.197662,2.5000396
-21.550756,28.418798,1.4981898
-21.189846,28.228151,0.8189462
-20.743027,28.717087,1.9127094
-20.954542,27.99099,2.0414925
-20.779064,28.67237,1.4051014
-21.624676,28.569696,2.0586166
-21.81031,28.112476,1.0951947
-21.23667,27.847061,1.7934208
-21.920027,27.841372,0.7748646
-21.621622,27.868979,1.9976847
-20.711002,29.210443,1.3325585
-21.208015,27.859077,1.2737955
-20.759754,27.722605,1.6257206
-20.859299,27.916903,1.1066693
-20.324444,28.904602,1.1080713
-20.936548,28.65141,1.9472194
-20.656769,28.215742,1.9758657
-21.318605,28.775358,1.1127872
-20.857632,29.106903,1.0023187
-21.824137,28.686728,1.8456153
-20.885641,28.822742,0.60464746
-21.374325,28.079216,1.2323389
-21.360672,27.905891,1.9751409
-20.400173,28.353401,2.3506107
-21.567219,28.681105,0.72031564
-21.117788,28.933287,1.7193725
-22.162226,28.021206,1.0087187
-20.874395,28.647335,0.910416
-21.219765,28.691034,1.640345
-21.221754,27.385254,1.6826789
-21.211731,28.499926,1.2224283
-20.482517,28.019115,1.7248933
-21.394766,27.588745,2.0423913
-21.543919,27.79821,2.4380262
-20.435383,28.165205,1.0004119
-20.765167,28.588509,2.0977821
-20.793919,28.4693,1.224358
-21.603647,28.36092,1.0513355
-21.05079,28.106503,2.536289
-20.561096,28.664051,2.1258986
-20.471643,27.799612,2.0742345
-21.759434,27.96652,1.004285
-20.650204,28.14493,2.31323
-21.412563,28.428974,1.0789247
-21.778862,28.962828,0.9939135
-21.12064,28.37652,2.3256986
-20.645937,27.898733,2.4603515
-21.03455,28.481531,1.1909199
-21.740328,28.472624,1.8224223
-20.933584,28.04814,1.0471832
-20.472178,28.397337,2.0047553
-20.835989,28.125414,1.1397417
-21.223675,28.494291,1.8685478
-20.953167,28.24871,2.7942808
-21.08006,29.103834,1.9501957
-20.43408,29.068722,1.6449536
-20.458836,28.838879,0.79575723
-20.299942,28.327242,1.9601332
-21.833494,28.696222,1.186279
-21.499954,28.055412,1.2091475
-20.495337,28.327738,2.2395892
-21.786604,28.367376,1.955057
-21.118536,28.513784,2.2073994
-21.188667,29.101305,1.5784461
-20.489933,28.454502,0.95404434
-21.273825,28.73217,1.9451721
-21.27369,27.861374,2.5339944
-20.796412,28.9023,2.1352315
-21.291262,28.750507,0.6702735
-21.55108,27.89369,1.1205353
-20.714706,28.06193,1.3920274
-21.467,28.909554,2.0481277
-20.904858,27.614332,0.90184474
-20.905685,28.387976,2.2722898
-20.829031,27.859997,1.9031192
-20.657673,27.668585,1.2769916
-21.241426,28.75238,1.7429878
-21.764256,28.502684,1.4682981
-20.883745,28.529139,1.1444932
-21.838501,27.913855,0.5341479
-20.293737,29.237581,1.8213407
-21.236826,28.502771,1.4068631
-21.543201,27.562859,1.2857616
-21.39608,27.655045,1.7457354
-20.589651,28.118984,2.1064034
-21.219698,27.79904,0.9045978
-22.05972,27.768099,1.141797
-20.446636,27.823471,1.7947738
-20.506987,28.627268,1.5391735
-21.05617,28.34806,1.1406307
-21.399559,28.981346,2.1562483
-21.16603,29.327782,1.4912573
-21.466976,28.949028,1.2206835
-21.669289,28.44566,1.6714758
-20.814661,28.833239,2.141452
-21.429419,28.63472,0.9502488
-22.080318,28.018845,0.80027926
-21.01995,28.406351,0.80251884
-21.545061,28.495678,0.59315753
-21.097883,27.611046,0.7462514
-21.945843,28.113747,1.1117437
-20.80854,28.35562,1.991479
-20.840466,27.944342,2.8361297
-20.78272,29.050253,1.5533838
-20.905764,28.929499,1.6435983
-20.57913,28.523851,1.4306698
-21.808525,27.896267,1.6942459
-20.380026,28.044884,1.7840343
-22.198154,27.97409,1.3043348
-20.451025,29.140509,1.671633
-21.371742,29.16861,1.8581622
-21.087887,27.872675,0.66594
-21.825287,27.959694,1.7104279
-21.288794,27.920092,2.814505
-20.407583,28.329878,1.4037294
-20.90852,27.579449,2.0655386
-21.608944,28.794685,1.1951032
-21.732927,28.059477,1.4912384
-20.337366,28.71272,2.1145275
-20.872953,27.748405,2.5415921
-20.82246,27.73702,1.1712683
-21.040245,28.670206,1.9600725
-20.57043,29.123453,1.4457113
-21.129993,27.43399,1.9518508
-20.519833,27.93163,1.5063568
-21.500496,27.951548,1.3549027
-21.326103,27.381798,1.2484132
-21.8006,28.25795,1.6656055
-21.783098,27.92737,1.0329835
-21.122456,28.532408,1.3379228
-20.560942,28.709328,1.2432699
-20.161358,28.70859,1.6292915
-20.326761,28.676308,1.6925455
-20.195374,28.193733,2.3949718
-21.619936,28.717743,2.016198
-21.369263,27.353113,1.5039291
-21.468328,27.610128,1.2159611
-20.447681,28.072828,2.6788025
-20.438019,27.8904,2.0352795
-20.89427,28.550909,1.9628804
-20.599258,28.800081,1.7252144
-21.244146,27.948868,2.0812876
-21.468666,27.58401,2.4245813
-21.372252,28.582073,1.5523694
-21.633287,28.728243,1.4254695
-20.7768,28.234877,1.9562575
-20.651815,28.711124,1.9580659
-21.546913,29.069386,1.3723243
-20.894648,27.847815,1.5340052
-21.654408,27.60508,0.62804765
-22.091257,28.142523,0.7625582
-21.137245,28.68597,0.6766466
-20.857502,29.466278,1.5307486
-21.293732,28.098673,1.7240041
-21.172703,27.724342,0.94738406
-20.783098,27.695164,2.859421
-20.201279,28.108484,1.4281658
-21.08411,28.722836,1.9965477
-21.54883,27.82232,1.6960146
-21.777733,27.99313,1.7681321
-21.497915,28.506481,1.76911
-20.649504,28.115635,0.9870687
-20.81777,28.787056,1.4492971
-21.273067,27.800766,2.7217853
-21.141317,27.62197,1.5389267
-20.81093,28.153233,0.55731934
-21.065321,28.749588,0.6351466
-20.718267,27.989042,1.187716
-21.753956,27.784721,1.668974
-21.048117,28.519535,0.5628807
-21.905062,28.332813,1.525103
-20.8314,28.716974,1.5976173
-21.14837,27.918,0.86429197
-21.329094,28.384228,0.7908082
-21.446312,28.780983,1.4273866
-21.028788,28.684656,2.0585754
-20.544804,27.759823,1.2243261
-21.028069,28.92944,1.8015548
-20.741592,28.672085,2.1406248
-21.009659,28.130825,1.6509601
-20.62643,28.09967,0.75421965
-21.075684,29.139261,1.125138
-20.641932,28.346392,1.0544409
-20.967133,29.194862,0.97927934
-20.406826,28.440327,1.7174733
-21.152782,29.217918,0.9930236
-21.35595,27.84773,2.2038627
-21.842167,28.42998,1.6319175
-22.019888,28.219503,1.2190881
-21.005114,28.027985,0.8826147
-21.810001,27.591986,1.3206555
-21.432062,28.54924,1.3776877
-21.232023,27.78303,1.4178988
-21.280296,28.257612,0.48382494
-21.423752,27.330013,1.0332896
-20.751705,28.450748,1.1897238
-21.503624,28.468538,2.1214395
-20.362309,29.059025,1.8410118
-20.319206,28.71185,2.0713134
-21.008131,27.61243,1.9376498
-21.257559,28.72385,1.5742835
-20.965471,29.088135,1.1645395
-20.67779,29.198166,1.5477656
-20.984653,28.906282,2.0505474
-21.433006,27.899714,1.413535
-21.42812,29.117857,1.4407336
-20.645859,28.279076,1.3593856
-21.55734,27.925526,1.2281799
-21.280573,29.249565,1.6752477
-21.476772,28.443527,1.815684
-21.472912,27.962519,0.93593574
-21.055521,29.415573,1.5182091
-20.325397,28.701248,1.8517411
-21.983438,28.136448,1.7407938
-21.623842,27.96436,0.96872866
-21.170385,29.118715,1.3109344
-20.500679,27.601706,1.7782819
-22.075182,27.981426,1.2234637
-20.631163,28.377094,1.4427372
-21.200953,28.428255,1.5750514
-21.122805,28.423697,2.3976262
-20.771538,27.913424,3.1092768
-22.071705,28.05514,1.3489738
-21.492252,27.673716,1.9864545
-21.723537,28.077438,2.11845
-21.375198,27.502125,1.446226
-21.634087,27.895641,1.5508914
-21.037596,28.684973,1.3864437
-20.854826,27.515554,1.2676619
-21.57613,29.086136,0.98967445
-21.09915,28.707117,1.6837535
-20.58179,28.099869,1.5941541
-20.485516,29.151953,2.436929
-20.60833,28.567839,1.5898008
-21.199415,27.780617,0.7232988
-21.157728,28.42449,1.1110736
-20.783205,28.216013,2.3523362
-21.488033,28.94234,1.4417896
-21.424099,27.52978,2.0595257
-21.200386,27.899567,2.1279285
-21.901524,28.332796,1.5112169
-21.023426,28.862717,2.403262
-20.876932,28.407476,1.2670691
-21.388536,28.60036,1.6865296
-21.591692,28.346096,1.2312742
-20.557657,28.209772,1.0945141
-20.804754,28.422789,1.7006373
-20.711884,28.632504,2.5448053
-21.361265,28.411352,1.444505
-20.868132,27.941715,1.9838309
-20.981438,28.748756,2.0964146
-21.192245,29.164656,1.8663214
-20.427061,27.919872,1.3662788
-21.16413,27.872349,1.5423483
-20.948511,28.748833,1.734327
-21.206055,27.603548,1.978818
-20.592878,28.60396,1.5214022
-20.886072,28.28354,1.3413981
-21.056845,28.635042,1.8984655
-21.580624,27.21432,1.0834643
-20.606218,28.348324,1.3251553
-21.443026,29.190557,1.6817324
-20.491562,28.291008,2.6352284
-21.17164,28.530434,1.815661
-21.769789,28.743914,1.334543
-21.821848,27.542646,1.0160648
-21.988995,28.33235,1.4669433
-20.24278,28.57669,1.3796035
-20.773594,29.03755,1.4392526
-20.621185,28.31688,1.1029084
-20.809162,29.15039,2.0693164
-21.24197,27.381718,2.4208553
-21.73547,28.804047,1.6322217
-21.580847,29.175074,1.0491453
-21.19126,27.570005,1.1740235
-20.648064,29.075102,2.4052858
-21.484772,27.453005,0.77093226
-21.994646,27.997242,0.94176644
-21.067148,27.703743,0.9974809
-21.559002,28.979895,1.5413237
-21.039152,28.729921,2.2634282
-21.42155,27.912966,1.1302744
-21.355946,29.0593,0.7865024
-20.634216,29.182695,2.2356913
-21.179642,27.418562,1.314939
-21.624542,28.055832,1.2879539
-21.851141,28.002943,1.9583395
-20.740414,27.899553,1.6044518
-20.867758,29.07055,1.0406682
-21.116253,28.704147,1.8369476
-20.759611,29.211197,1.8434227
-21.119495,28.601221,0.50105315
-20.617714,29.242315,2.0967443
-21.704754,28.203405,0.52941537
-20.484594,27.913021,1.3725854
-21.5685,27.551575,0.84549373
-21.142006,29.017069,1.2047921
-20.746485,27.976969,1.9480301
-20.536707,28.47008,1.3049097
-21.486736,28.199413,1.4603777
-21.191963,28.116806,1.4361519
-21.622984,28.084324,1.1063488
-20.560387,28.018845,1.6123285
-20.714235,28.808985,2.153215
-21.628557,28.18554,0.60856795
-20.603056,27.90041,1.0170233
-20.688215,28.270634,1.7761594
-20.633945,28.699024,1.1963792
-20.766617,28.947603,2.4486747
-21.680786,28.691338,0.7704874
-21.556402,27.900145,1.911988
-21.276442,28.307245,1.0882506
-20.79481,28.197676,2.8745177
-20.721033,28.247385,2.3532424
-21.128757,28.844734,0.83418643
-21.585598,28.25437,1.7701308
-20.60263,29.159332,2.1164744
-21.865503,28.400724,1.4109132
-20.261599,29.16151,1.5490596
-21.116299,28.567596,2.2443843
-21.26254,29.057789,1.8217998
-21.806149,28.18539,1.7248557
-20.728031,29.272188,1.2953942
-21.117336,27.746851,1.1263976
-21.379187,28.418085,1.4694593
-21.43741,28.019053,1.4547234
-21.876657,28.112965,1.1237634
-21.004362,28.104113,2.395997
-20.924065,27.792437,1.825966
-20.846472,29.118732,1.1146784
-20.75005,28.531107,1.5285199
-20.394615,29.02272,2.4414992
-20.739971,28.52106,1.2001789
-20.553127,28.886246,2.3776505
-21.009296,28.235144,0.96666086
-21.897978,28.229828,1.6889725
-21.125881,28.450768,1.3884462
-20.825546,28.12346,1.8079515
-21.584995,27.771746,1.2683457
-21.308405,28.364529,1.9281913
-21.448277,28.600752,1.1204504
-21.305817,28.460535,2.0029266
-21.20663,29.147667,1.3266234
-21.220554,27.985722,1.1839156
-20.702614,28.509632,1.4022489
-21.397923,28.17183,1.0673965
-20.665651,29.151497,1.210129
-20.079521,28.602295,2.241046
-21.200703,28.939404,1.8010309
-20.197212,28.176775,2.186245
-21.991764,28.592451,1.5307883
-20.620869,28.338902,2.5404918
-21.525127,27.348473,1.3222333
-21.55802,28.50648,1.3928999
-20.160896,28.226954,2.537692
-21.338226,28.42841,1.6525187
-21.06535,28.073647,0.79291975
-20.679508,28.292028,1.1560192
-21.487116,28.091614,1.1202644
-21.009096,29.271698,1.584059
-20.719866,28.78783,1.3818473
-21.200415,27.876945,1.2765466
-21.180298,28.321037,0.5687383
-21.42187,29.082407,0.8882277
-21.595419,27.651905,0.6757025
-21.457432,27.868126,1.4620198
-21.519016,28.925358,0.66811216
-21.398531,27.835331,1.712164
-20.73085,29.028564,2.1592112
-20.586617,28.550531,1.0708884
-20.794832,28.72571,2.070553
-21.379774,28.419233,1.8329531
-21.93111,28.097795,1.5444824
-20.951889,28.8128,0.91495353
-20.402462,27.778128,1.3634456
-21.473787,28.821941,1.2039337
-20.398666,28.698542,2.0687869
-20.528585,28.509512,1.4342865
-20.35634,29.17624,1.5933845
